RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,SyntheticFirstName,CustomerFullName,CountryISO2,Locale,TimeZone,LocalCurrency,Region,City,PostalCode,StreetAddress,PhoneCountryCode,SyntheticPhone,SyntheticEmail,CustomerAgeGroup
7612.0,15705506,Perry,751.0,Spain,Male,38,7.0,0.0,2.0,0.0,0.0,90839.61,0.0,Adrián,Adrián Perry,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,99 Avenida Mayor,+34,+34 692 922 622,adrian.perry.5506@es.demo-bank.example,35-44
7613.0,15599535,Howell,678.0,Spain,Male,28,5.0,138668.18,1.0,1.0,1.0,54144.01,0.0,Pablo,Pablo Howell,ES,es_ES,Europe/Madrid,EUR,Basque Country,Bilbao,48001,117 Paseo del Sol,+34,+34 672 404 541,pablo.howell.9535@es.demo-bank.example,25-34
7614.0,15768449,Ricci,634.0,France,Female,37,7.0,51582.5,2.0,1.0,1.0,184312.88,0.0,Marie,Marie Ricci,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,54 Rue du Moulin,+33,+33 6 55 80 61 55,marie.ricci.8449@fr.demo-bank.example,35-44
7615.0,15725002,Smith,749.0,France,Male,37,7.0,0.0,2.0,1.0,0.0,20306.79,0.0,Nathan,Nathan Smith,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,68 Rue Pasteur,+33,+33 7 70 89 54 16,nathan.smith.5002@fr.demo-bank.example,35-44
7616.0,15611682,Rossi,590.0,Spain,Male,37,6.0,169902.92,1.0,1.0,1.0,128256.18,0.0,Alejandro,Alejandro Rossi,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Alicante,03001,51 Calle Cervantes,+34,+34 789 384 439,alejandro.rossi.1682@es.demo-bank.example,35-44
7617.0,15749964,Jones,610.0,France,Female,27,4.0,87262.4,2.0,1.0,0.0,182720.07,0.0,Chloé,Chloé Jones,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,116 Rue des Lilas,+33,+33 6 48 62 00 09,chloe.jones.9964@fr.demo-bank.example,25-34
7618.0,15678779,Quezada,502.0,France,Male,33,7.0,0.0,2.0,0.0,1.0,4082.52,0.0,Nathan,Nathan Quezada,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,190 Avenue de la Paix,+33,+33 7 18 37 89 51,nathan.quezada.8779@fr.demo-bank.example,25-34
7619.0,15752601,McCulloch,578.0,France,Female,40,7.0,0.0,2.0,0.0,0.0,102233.73,0.0,Inès,Inès McCulloch,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,160 Rue de la République,+33,+33 7 31 45 54 54,ines.mcculloch.2601@fr.demo-bank.example,35-44
7620.0,15758477,Tobeolisa,547.0,France,Female,32,2.0,0.0,2.0,1.0,0.0,132002.83,0.0,Manon,Manon Tobeolisa,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,172 Rue de la Paix,+33,+33 7 89 99 72 66,manon.tobeolisa.8477@fr.demo-bank.example,25-34
7621.0,15629133,Black,579.0,France,Female,27,9.0,0.0,2.0,1.0,0.0,126838.7,0.0,Clara,Clara Black,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,19 Allée Carnot,+33,+33 6 40 75 90 98,clara.black.9133@fr.demo-bank.example,25-34
7622.0,15604963,Fraser,661.0,France,Male,39,5.0,0.0,2.0,0.0,0.0,181461.46,0.0,Arthur,Arthur Fraser,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,110 Avenue de la Paix,+33,+33 6 43 94 40 60,arthur.fraser.4963@fr.demo-bank.example,35-44
7623.0,15796413,Green,794.0,France,Male,46,6.0,0.0,2.0,1.0,0.0,195325.74,0.0,Jules,Jules Green,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,190 Rue de la République,+33,+33 7 18 33 72 86,jules.green.6413@fr.demo-bank.example,45-54
7624.0,15812470,Allan,719.0,France,Male,61,5.0,0.0,2.0,0.0,1.0,29132.43,0.0,Lucas,Lucas Allan,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,60 Avenue Voltaire,+33,+33 6 44 88 67 96,lucas.allan.2470@fr.demo-bank.example,55-64
7625.0,15587443,Akudinobi,728.0,France,Female,69,1.0,0.0,2.0,1.0,1.0,131804.86,0.0,Julie,Julie Akudinobi,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,187 Rue Gambetta,+33,+33 7 13 99 34 09,julie.akudinobi.7443@fr.demo-bank.example,65+
7626.0,15689692,Walker,598.0,Germany,Male,19,3.0,150348.37,1.0,1.0,1.0,173784.04,0.0,Jonas,Jonas Walker,DE,de_DE,Europe/Berlin,EUR,Baden-Württemberg,Stuttgart,70173,BerlinerPlatz 100,+49,+49 172 2076450,jonas.walker.9692@de.demo-bank.example,18-24
7627.0,15779586,Olisaemeka,822.0,Germany,Female,46,3.0,115074.02,2.0,1.0,0.0,26249.86,0.0,Clara,Clara Olisaemeka,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,LindenPlatz 89,+49,+49 172 2765753,clara.olisaemeka.9586@de.demo-bank.example,45-54
7628.0,15667588,Arcuri,670.0,Spain,Female,40,3.0,0.0,1.0,1.0,1.0,182650.15,0.0,Julia,Julia Arcuri,ES,es_ES,Europe/Madrid,EUR,Andalusia,Seville,41001,5 Paseo Velázquez,+34,+34 607 355 140,julia.arcuri.7588@es.demo-bank.example,35-44
7629.0,15624423,Liu,850.0,France,Male,28,8.0,99986.98,1.0,1.0,0.0,196582.55,0.0,Gabriel,Gabriel Liu,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,46 Avenue Voltaire,+33,+33 6 33 91 52 61,gabriel.liu.4423@fr.demo-bank.example,25-34
7630.0,15591107,Flemming,723.0,Germany,Female,68,3.0,110357.0,1.0,0.0,0.0,141977.54,1.0,Laura,Laura Flemming,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,GartenAllee 154,+49,+49 157 1911089,laura.flemming.1107@de.demo-bank.example,65+
7631.0,15748986,Bischof,705.0,Germany,Male,42,8.0,166685.92,2.0,1.0,1.0,55313.51,0.0,Ben,Ben Bischof,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Dortmund,44135,BerlinerAllee 98,+49,+49 176 4998783,ben.bischof.8986@de.demo-bank.example,35-44
7632.0,15793896,John,677.0,Spain,Male,40,7.0,95312.8,1.0,1.0,1.0,62944.75,0.0,Pablo,Pablo John,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Alicante,03001,23 Calle San José,+34,+34 788 442 888,pablo.john.3896@es.demo-bank.example,35-44
7633.0,15620570,Sinnett,736.0,France,Male,43,4.0,202443.47,1.0,1.0,0.0,72375.03,0.0,Nathan,Nathan Sinnett,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,43 Avenue de la République,+33,+33 6 26 48 69 29,nathan.sinnett.0570@fr.demo-bank.example,35-44
7634.0,15727811,Ts'ui,661.0,Germany,Female,47,0.0,109493.62,1.0,0.0,0.0,188324.01,1.0,Marie,Marie Ts'ui,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,GartenPlatz 148,+49,+49 170 3633945,marie.ts.ui.7811@de.demo-bank.example,45-54
7635.0,15707681,Pokrovsky,501.0,Germany,Male,38,9.0,88977.39,2.0,0.0,1.0,133403.07,0.0,Jonas,Jonas Pokrovsky,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Dortmund,44135,KirchWeg 70,+49,+49 175 5951203,jonas.pokrovsky.7681@de.demo-bank.example,35-44
7636.0,15702030,Azarov,516.0,France,Female,29,2.0,104982.57,1.0,1.0,0.0,157378.5,0.0,Sarah,Sarah Azarov,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,199 Allée Voltaire,+33,+33 7 80 83 03 92,sarah.azarov.2030@fr.demo-bank.example,25-34
7637.0,15673238,McCarthy,517.0,Germany,Female,59,8.0,154110.99,2.0,1.0,0.0,101240.08,1.0,Clara,Clara McCarthy,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,FriedrichAllee 120,+49,+49 162 5020637,clara.mccarthy.3238@de.demo-bank.example,55-64
7638.0,15604196,Simpson,766.0,France,Male,32,6.0,185714.28,1.0,1.0,1.0,102502.5,0.0,Arthur,Arthur Simpson,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,152 Boulevard Jean Jaurès,+33,+33 6 89 18 67 94,arthur.simpson.4196@fr.demo-bank.example,25-34
7639.0,15769356,Stevenson,520.0,Germany,Female,23,3.0,116022.53,2.0,1.0,1.0,37577.66,0.0,Julia,Julia Stevenson,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,HauptWeg 137,+49,+49 163 5092182,julia.stevenson.9356@de.demo-bank.example,18-24
7640.0,15665590,Moore,541.0,France,Male,46,6.0,0.0,2.0,1.0,1.0,83456.67,0.0,Gabriel,Gabriel Moore,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,53 Avenue des Lilas,+33,+33 6 02 80 24 90,gabriel.moore.5590@fr.demo-bank.example,45-54
7641.0,15572361,Chill,790.0,Germany,Female,34,2.0,164011.48,1.0,1.0,0.0,199420.41,0.0,Hannah,Hannah Chill,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,BahnhofAllee 176,+49,+49 162 3582234,hannah.chill.2361@de.demo-bank.example,25-34
7642.0,15667460,Moore,797.0,France,Male,31,9.0,0.0,2.0,1.0,1.0,24748.89,0.0,Louis,Louis Moore,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,137 Boulevard du Moulin,+33,+33 7 12 78 38 43,louis.moore.7460@fr.demo-bank.example,25-34
7643.0,15654760,Su,811.0,France,Male,40,1.0,101514.89,1.0,1.0,1.0,121765.0,0.0,Nathan,Nathan Su,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,177 Avenue Pasteur,+33,+33 7 62 81 10 51,nathan.su.4760@fr.demo-bank.example,35-44
7644.0,15632669,Rees,722.0,Spain,Female,32,4.0,0.0,2.0,1.0,1.0,113666.48,0.0,Carmen,Carmen Rees,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Alicante,03001,156 Plaza del Sol,+34,+34 702 472 173,carmen.rees.2669@es.demo-bank.example,25-34
7645.0,15613673,Lung,675.0,France,Male,28,9.0,0.0,1.0,1.0,0.0,134110.93,0.0,Hugo,Hugo Lung,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,159 Avenue Jean Jaurès,+33,+33 7 72 88 08 95,hugo.lung.3673@fr.demo-bank.example,25-34
7646.0,15698522,Thomas,660.0,Germany,Male,39,9.0,134599.33,2.0,1.0,0.0,183095.87,0.0,Ben,Ben Thomas,DE,de_DE,Europe/Berlin,EUR,Hamburg,Hamburg,20095,HauptStraße 134,+49,+49 175 3513680,ben.thomas.8522@de.demo-bank.example,35-44
7647.0,15741633,Fuller,566.0,Spain,Male,32,10.0,147511.26,1.0,1.0,1.0,159891.03,0.0,Álvaro,Álvaro Fuller,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,127 Calle San José,+34,+34 653 898 050,alvaro.fuller.1633@es.demo-bank.example,25-34
7648.0,15674583,Trevisani,768.0,France,Male,25,0.0,78396.08,1.0,1.0,1.0,8316.19,0.0,Jules,Jules Trevisani,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,145 Avenue Victor Hugo,+33,+33 6 72 96 99 47,jules.trevisani.4583@fr.demo-bank.example,25-34
7649.0,15665374,Dumolo,610.0,Spain,Female,31,5.0,0.0,2.0,0.0,0.0,63736.36,0.0,Martina,Martina Dumolo,ES,es_ES,Europe/Madrid,EUR,Community of Madrid,Madrid,28001,53 Plaza Real,+34,+34 600 658 039,martina.dumolo.5374@es.demo-bank.example,25-34
7650.0,15588854,Wu,715.0,France,Female,31,3.0,110581.29,1.0,1.0,1.0,94715.24,0.0,Sarah,Sarah Wu,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,146 Avenue Gambetta,+33,+33 6 54 43 61 59,sarah.wu.8854@fr.demo-bank.example,25-34
7651.0,15810716,Kerr,750.0,Germany,Male,42,8.0,151836.36,2.0,1.0,0.0,68695.38,0.0,Jonas,Jonas Kerr,DE,de_DE,Europe/Berlin,EUR,Hamburg,Hamburg,20095,LindenAllee 62,+49,+49 152 2201634,jonas.kerr.0716@de.demo-bank.example,35-44
7652.0,15776921,Geoghegan,431.0,Germany,Male,45,5.0,83624.55,2.0,0.0,0.0,36899.62,0.0,Lukas,Lukas Geoghegan,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Essen,45127,GoetheWeg 197,+49,+49 163 7422343,lukas.geoghegan.6921@de.demo-bank.example,45-54
7653.0,15569394,Bailey,704.0,France,Male,24,2.0,148197.15,2.0,1.0,0.0,182775.08,0.0,Gabriel,Gabriel Bailey,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,44 Rue Jean Jaurès,+33,+33 7 26 11 97 48,gabriel.bailey.9394@fr.demo-bank.example,18-24
7654.0,15788215,Hsia,535.0,Spain,Female,30,5.0,122924.75,1.0,0.0,0.0,62390.59,1.0,Daniela,Daniela Hsia,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,100 Paseo de la Constitución,+34,+34 635 162 798,daniela.hsia.8215@es.demo-bank.example,25-34
7655.0,15641007,Holden,614.0,France,Female,38,4.0,72594.0,1.0,1.0,1.0,76042.48,0.0,Sarah,Sarah Holden,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,20 Allée Jean Jaurès,+33,+33 7 32 31 33 70,sarah.holden.1007@fr.demo-bank.example,35-44
7656.0,15594651,Milani,748.0,France,Male,38,4.0,115221.36,1.0,0.0,1.0,70956.75,0.0,Gabriel,Gabriel Milani,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,193 Allée Victor Hugo,+33,+33 6 21 27 52 74,gabriel.milani.4651@fr.demo-bank.example,35-44
7657.0,15575146,Jamieson,492.0,Germany,Male,51,8.0,117808.74,2.0,1.0,1.0,67311.12,0.0,Tim,Tim Jamieson,DE,de_DE,Europe/Berlin,EUR,Berlin,Berlin,10115,BerlinerAllee 40,+49,+49 162 5451197,tim.jamieson.5146@de.demo-bank.example,45-54
7658.0,15608916,Ndubueze,573.0,France,Male,40,7.0,147754.68,1.0,1.0,1.0,110454.46,0.0,Nathan,Nathan Ndubueze,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,90 Avenue Victor Hugo,+33,+33 7 82 70 98 37,nathan.ndubueze.8916@fr.demo-bank.example,35-44
7659.0,15666297,Abramova,706.0,Spain,Female,53,3.0,0.0,3.0,0.0,0.0,88479.02,1.0,Paula,Paula Abramova,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,43 Paseo de la Paz,+34,+34 737 479 705,paula.abramova.6297@es.demo-bank.example,45-54
7660.0,15598586,Wetherspoon,680.0,France,Male,31,10.0,113292.17,1.0,1.0,1.0,122639.73,0.0,Louis,Louis Wetherspoon,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,49 Avenue Carnot,+33,+33 7 03 30 95 95,louis.wetherspoon.8586@fr.demo-bank.example,25-34
7661.0,15665014,Middleton,458.0,Spain,Male,36,5.0,0.0,2.0,1.0,0.0,79723.78,0.0,Álvaro,Álvaro Middleton,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,155 Paseo del Sol,+34,+34 748 886 271,alvaro.middleton.5014@es.demo-bank.example,35-44
7662.0,15701738,Arcuri,612.0,Germany,Male,44,2.0,115163.38,1.0,1.0,1.0,97677.52,1.0,Tim,Tim Arcuri,DE,de_DE,Europe/Berlin,EUR,Berlin,Berlin,10115,LindenStraße 10,+49,+49 162 8615867,tim.arcuri.1738@de.demo-bank.example,35-44
7663.0,15650591,Calabrese,809.0,Germany,Male,50,10.0,118098.62,1.0,1.0,1.0,100720.02,1.0,Jonas,Jonas Calabrese,DE,de_DE,Europe/Berlin,EUR,Hesse,Frankfurt am Main,60311,GoetheStraße 191,+49,+49 160 8552230,jonas.calabrese.0591@de.demo-bank.example,45-54
7664.0,15652667,Hampton,590.0,France,Male,39,9.0,0.0,2.0,1.0,1.0,104730.52,0.0,Thomas,Thomas Hampton,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,193 Avenue de la République,+33,+33 6 12 44 63 10,thomas.hampton.2667@fr.demo-bank.example,35-44
7665.0,15679622,Clayton,602.0,France,Male,35,8.0,0.0,1.0,1.0,1.0,22499.29,0.0,Gabriel,Gabriel Clayton,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,163 Rue Carnot,+33,+33 7 42 67 10 46,gabriel.clayton.9622@fr.demo-bank.example,35-44
7666.0,15730150,Otutodilichukwu,540.0,Spain,Male,37,0.0,120825.7,1.0,1.0,0.0,28257.89,0.0,Lucas,Lucas Otutodilichukwu,ES,es_ES,Europe/Madrid,EUR,Basque Country,Bilbao,48001,24 Paseo Goya,+34,+34 776 350 194,lucas.otutodilichukwu.0150@es.demo-bank.example,35-44
7667.0,15813192,Chukwuemeka,494.0,France,Male,25,6.0,0.0,2.0,0.0,1.0,109988.09,0.0,Jules,Jules Chukwuemeka,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,13 Allée Gambetta,+33,+33 6 32 88 46 03,jules.chukwuemeka.3192@fr.demo-bank.example,25-34
7668.0,15606554,Douglas,797.0,France,Male,29,1.0,0.0,1.0,0.0,1.0,149991.32,0.0,Thomas,Thomas Douglas,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,56 Avenue du Moulin,+33,+33 7 42 51 00 67,thomas.douglas.6554@fr.demo-bank.example,25-34
7669.0,15611794,Galloway,526.0,Germany,Male,61,6.0,133845.28,2.0,1.0,1.0,45180.8,0.0,Finn,Finn Galloway,DE,de_DE,Europe/Berlin,EUR,Bavaria,Munich,80331,FriedrichAllee 163,+49,+49 175 3099319,finn.galloway.1794@de.demo-bank.example,55-64
7670.0,15672357,Sochima,631.0,Spain,Male,38,7.0,0.0,2.0,1.0,0.0,181605.85,0.0,Alejandro,Alejandro Sochima,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,59 Plaza Real,+34,+34 763 445 279,alejandro.sochima.2357@es.demo-bank.example,35-44
7671.0,15711759,Wilkins,576.0,France,Female,29,5.0,108541.04,1.0,1.0,1.0,126469.09,0.0,Léa,Léa Wilkins,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,33 Rue de la République,+33,+33 7 39 11 22 42,lea.wilkins.1759@fr.demo-bank.example,25-34
7672.0,15615296,Rice,405.0,France,Male,39,10.0,0.0,1.0,1.0,0.0,160810.85,1.0,Gabriel,Gabriel Rice,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,83 Boulevard Gambetta,+33,+33 7 25 70 82 23,gabriel.rice.5296@fr.demo-bank.example,35-44
7673.0,15699294,Pope,555.0,France,Male,30,1.0,0.0,2.0,0.0,0.0,88146.86,0.0,Antoine,Antoine Pope,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,65 Allée Carnot,+33,+33 6 76 12 57 20,antoine.pope.9294@fr.demo-bank.example,25-34
7674.0,15788634,Romani,750.0,Spain,Female,37,2.0,113817.06,1.0,0.0,0.0,88333.74,0.0,Martina,Martina Romani,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,36 Paseo Cervantes,+34,+34 768 115 228,martina.romani.8634@es.demo-bank.example,35-44
7675.0,15660871,Ch'ang,665.0,France,Male,28,8.0,137300.23,1.0,1.0,0.0,90174.83,0.0,Nicolas,Nicolas Ch'ang,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,85 Rue des Lilas,+33,+33 7 39 89 43 01,nicolas.ch.ang.0871@fr.demo-bank.example,25-34
7676.0,15618258,Chizuoke,640.0,Spain,Male,37,5.0,158024.38,1.0,1.0,0.0,81298.09,0.0,Pablo,Pablo Chizuoke,ES,es_ES,Europe/Madrid,EUR,Andalusia,Seville,41001,106 Calle Cervantes,+34,+34 792 429 340,pablo.chizuoke.8258@es.demo-bank.example,35-44
7677.0,15722535,Ireland,457.0,France,Female,33,7.0,127837.54,1.0,0.0,1.0,60013.17,0.0,Marie,Marie Ireland,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,145 Allée de la Paix,+33,+33 6 39 94 23 67,marie.ireland.2535@fr.demo-bank.example,25-34
7678.0,15711977,Finch,695.0,France,Male,36,4.0,161533.0,1.0,1.0,0.0,100940.91,0.0,Gabriel,Gabriel Finch,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,156 Rue Pasteur,+33,+33 6 86 39 18 32,gabriel.finch.1977@fr.demo-bank.example,35-44
7679.0,15690169,Meng,645.0,France,Male,31,7.0,161171.7,2.0,1.0,0.0,12599.94,1.0,Jules,Jules Meng,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,162 Avenue Victor Hugo,+33,+33 6 07 10 40 13,jules.meng.0169@fr.demo-bank.example,25-34
7680.0,15790689,Hibbins,647.0,Spain,Male,32,9.0,80958.36,1.0,1.0,1.0,128590.73,0.0,Lucas,Lucas Hibbins,ES,es_ES,Europe/Madrid,EUR,Andalusia,Seville,41001,180 Calle de la Constitución,+34,+34 631 858 602,lucas.hibbins.0689@es.demo-bank.example,25-34
7681.0,15665181,Chung,808.0,Spain,Male,25,7.0,0.0,2.0,0.0,1.0,23180.37,0.0,Martín,Martín Chung,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,15 Avenida Cervantes,+34,+34 775 131 211,martin.chung.5181@es.demo-bank.example,25-34
7682.0,15633608,Black,641.0,France,Male,33,2.0,146193.6,2.0,1.0,1.0,55796.83,1.0,Arthur,Arthur Black,FR,fr_FR,Europe/Paris,EUR,Grand Est,Strasbourg,67000,159 Avenue du Moulin,+33,+33 7 21 98 97 08,arthur.black.3608@fr.demo-bank.example,25-34
7683.0,15805261,Balashov,700.0,Spain,Male,29,8.0,0.0,2.0,0.0,1.0,152097.02,0.0,Adrián,Adrián Balashov,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,49 Plaza de la Constitución,+34,+34 717 034 148,adrian.balashov.5261@es.demo-bank.example,25-34
7684.0,15740356,Palmer,660.0,Germany,Male,26,4.0,115021.76,1.0,0.0,1.0,162443.05,0.0,Lukas,Lukas Palmer,DE,de_DE,Europe/Berlin,EUR,Baden-Württemberg,Stuttgart,70173,BahnhofAllee 187,+49,+49 163 7976262,lukas.palmer.0356@de.demo-bank.example,25-34
7685.0,15808223,Lea,615.0,Spain,Male,41,1.0,126773.43,1.0,1.0,1.0,55551.26,0.0,Mateo,Mateo Lea,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,112 Avenida Real,+34,+34 600 305 145,mateo.lea.8223@es.demo-bank.example,35-44
7686.0,15769980,Singleton,705.0,Germany,Female,40,3.0,92889.91,1.0,1.0,1.0,109496.69,0.0,Marie,Marie Singleton,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Dortmund,44135,ParkPlatz 14,+49,+49 171 5359292,marie.singleton.9980@de.demo-bank.example,35-44
7687.0,15675450,Burt,718.0,France,Male,48,9.0,0.0,2.0,1.0,1.0,72105.63,0.0,Gabriel,Gabriel Burt,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,183 Boulevard Victor Hugo,+33,+33 7 93 77 13 46,gabriel.burt.5450@fr.demo-bank.example,45-54
7688.0,15776494,Siciliano,754.0,France,Male,61,5.0,146622.35,1.0,1.0,1.0,41815.22,1.0,Gabriel,Gabriel Siciliano,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,159 Rue de la Paix,+33,+33 6 75 71 13 42,gabriel.siciliano.6494@fr.demo-bank.example,55-64
7689.0,15592412,Sun,713.0,Germany,Male,45,4.0,131038.14,1.0,1.0,0.0,74005.04,1.0,Jonas,Jonas Sun,DE,de_DE,Europe/Berlin,EUR,Bavaria,Munich,80331,GoethePlatz 180,+49,+49 151 1368737,jonas.sun.2412@de.demo-bank.example,45-54
7690.0,15777452,Sauve,587.0,France,Female,46,6.0,88820.29,1.0,0.0,0.0,70224.34,0.0,Sarah,Sarah Sauve,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,195 Allée Carnot,+33,+33 6 02 71 65 93,sarah.sauve.7452@fr.demo-bank.example,45-54
7691.0,15692258,Thompson,569.0,Spain,Male,31,1.0,115406.97,1.0,0.0,0.0,145528.22,0.0,Martín,Martín Thompson,ES,es_ES,Europe/Madrid,EUR,Andalusia,Seville,41001,93 Calle Gran Vía,+34,+34 770 712 561,martin.thompson.2258@es.demo-bank.example,25-34
7692.0,15791045,Boni,568.0,France,Female,38,3.0,132951.92,1.0,0.0,1.0,124486.28,0.0,Camille,Camille Boni,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,161 Boulevard Gambetta,+33,+33 6 88 96 60 22,camille.boni.1045@fr.demo-bank.example,35-44
7693.0,15807889,Wood,634.0,Germany,Male,74,5.0,108891.7,1.0,1.0,0.0,10078.02,0.0,Tim,Tim Wood,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,HauptWeg 5,+49,+49 176 3283735,tim.wood.7889@de.demo-bank.example,65+
7694.0,15602043,Buccho,770.0,Germany,Female,46,5.0,141788.63,2.0,0.0,0.0,164967.21,0.0,Julia,Julia Buccho,DE,de_DE,Europe/Berlin,EUR,Baden-Württemberg,Stuttgart,70173,GartenAllee 93,+49,+49 172 7458265,julia.buccho.2043@de.demo-bank.example,45-54
7695.0,15807335,Spencer,676.0,Spain,Female,64,4.0,116954.32,1.0,1.0,1.0,91149.48,0.0,Paula,Paula Spencer,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,192 Paseo Mayor,+34,+34 624 664 232,paula.spencer.7335@es.demo-bank.example,55-64
7696.0,15629985,Eidson,723.0,Germany,Female,47,10.0,90450.0,2.0,0.0,0.0,103379.31,1.0,Lea,Lea Eidson,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Dortmund,44135,BerlinerAllee 77,+49,+49 162 7215342,lea.eidson.9985@de.demo-bank.example,45-54
7697.0,15679453,Hung,614.0,Germany,Female,39,8.0,125997.22,1.0,1.0,1.0,128049.34,1.0,Sophie,Sophie Hung,DE,de_DE,Europe/Berlin,EUR,Hamburg,Hamburg,20095,GartenWeg 130,+49,+49 163 4591596,sophie.hung.9453@de.demo-bank.example,35-44
