RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,churn_probability,risk
7877,15757607,Matveyeva,623,France,Male,45,0,0.0,1,1,0,196533.72,1,0.5922031832524244,Medium
7878,15793070,Fiorentino,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,0.15955001007823852,Low
7879,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1,0.13242215557382148,Low
7880,15665385,Gibney,657,France,Male,44,6,76495.04,1,1,0,79071.89,0,0.34128241779128426,Low
7881,15612418,Virgo,744,France,Female,38,9,0.0,2,0,0,20940.76,0,0.038096038461750366,Low
7882,15727138,Kulikova,774,Spain,Male,46,9,0.0,2,1,1,34774.26,0,0.04591873707675798,Low
7883,15732061,Liu,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,0.7587228485819606,High
7884,15776051,Kao,551,France,Female,45,6,0.0,2,1,1,51143.43,0,0.06810052702742705,Low
7885,15616530,Foran,638,France,Male,36,6,188455.19,1,0,0,47031.4,1,0.2018209063841292,Low
7886,15632344,Jones,792,France,Female,42,0,99045.93,2,1,0,47160.01,0,0.17266049510542972,Low
7887,15744979,Fowler,666,France,Female,36,8,0.0,1,0,1,158666.99,0,0.19358960678405068,Low
7888,15745433,Conti,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0,0.14469173626970816,Low
7889,15683657,Stephenson,594,France,Female,31,0,79340.95,1,1,0,78255.86,0,0.1294556671639145,Low
7890,15718572,Willis,600,Germany,Male,57,9,138456.03,2,1,1,103548.25,0,0.18290527319281655,Low
7891,15665783,Ts'ui,565,France,Male,49,7,0.0,2,1,1,89609.26,0,0.06790014751979587,Low
7892,15652782,Chibuzo,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0,0.3110147405230781,Low
7893,15707025,Fang,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0,0.017888096769884492,Low
7894,15647807,Wyckoff,642,France,Male,40,8,109219.83,1,1,0,52827.51,0,0.17868595268240467,Low
7895,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,0.13993716143917692,Low
7896,15660571,Halpern,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0,0.1176322120179443,Low
7897,15727857,Flynn,635,Spain,Male,41,1,0.0,2,1,0,175611.5,0,0.04459682322342334,Low
7898,15639252,Shao,603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,0.0288709807081293,Low
7899,15628144,Soares,635,France,Female,72,4,74812.84,1,0,1,27448.33,0,0.050206728476390905,Low
7900,15683560,Gallo,642,France,Female,40,7,0.0,2,1,0,183963.34,0,0.07929952726005207,Low
7901,15653275,Lei,785,Spain,Female,54,1,0.0,2,1,0,45113.92,1,0.5074565890233661,Medium
7902,15622182,Daniels,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,0.078480554352848,Low
7903,15613962,Kenechi,499,France,Female,38,9,0.0,2,0,1,183042.2,0,0.06296404644233783,Low
7904,15618437,Singleton,567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,0.012694349530535448,Low
7905,15783338,Williams,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0,0.049227438658638864,Low
7906,15764491,Greece,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,0.03304646557910064,Low
7907,15712960,Olisanugo,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,0.08616432272840686,Low
7908,15688157,Padovano,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,0.05098020847117681,Low
7909,15579287,Rossi,581,France,Male,35,4,0.0,2,0,1,86383.82,0,0.014641985338142836,Low
7910,15570931,Grant,620,France,Male,61,5,0.0,1,0,0,31641.52,1,0.9097907622321176,High
7911,15615177,Ebelegbulam,561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,0.045819302260737806,Low
7912,15809906,Mitchell,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,0.04964095745314408,Low
7913,15652169,Buckley,642,France,Male,35,2,133161.95,1,0,1,122254.86,0,0.057545931729534296,Low
7914,15649450,Repina,805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,0.06579489970872877,Low
7915,15777179,Ellis,687,France,Male,35,9,0.0,2,0,1,73133.82,0,0.011913454371056969,Low
7916,15803538,Douglas,695,Spain,Male,56,1,0.0,3,1,0,187734.49,1,0.9818876059732483,High
7917,15610936,Becher,562,France,Male,33,6,0.0,2,1,0,111590.35,0,0.017106268235157228,Low
7918,15590094,Nwachukwu,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,0.12505967249714986,Low
7919,15572706,Smith,589,France,Male,37,5,0.0,1,1,0,61324.87,0,0.1887839345274698,Low
7920,15634564,Aksyonov,593,Spain,Male,31,8,112713.34,1,1,1,176868.89,0,0.049270229638753334,Low
7921,15684296,Artyomova,714,France,Male,34,5,141173.03,1,0,1,98896.06,0,0.04805508714223178,Low
7922,15702293,Medvedeva,588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0.022358085750486166,Low
7923,15642099,Tsui,679,Spain,Male,39,6,0.0,2,1,0,12266.06,0,0.02970126367476275,Low
7924,15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0,0.064857182821381,Low
7925,15613337,Gallo,833,France,Male,47,2,0.0,2,1,1,182247.77,0,0.062403615790329714,Low
7926,15800482,Bradshaw,586,Spain,Female,33,7,0.0,2,1,1,168261.4,0,0.02599583327387441,Low
7927,15732644,Evans,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,0.7641775449844189,High
7928,15713426,Hancock,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,0.22001811612770697,Low
7929,15640789,Butler,711,France,Male,38,4,123345.85,1,1,0,141827.83,0,0.1239218441318201,Low
7930,15598892,Bradshaw,828,France,Male,30,4,73070.18,2,0,0,161671.15,0,0.03107828451126828,Low
7931,15606436,Bergamaschi,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0.051653167553354466,Low
7932,15751227,Ebelegbulam,807,France,Male,47,1,95120.59,1,0,0,127875.1,0,0.44417258389787084,Low
7933,15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56,0,0.190113551969048,Low
7934,15616088,Lucas,782,France,Female,70,7,97072.42,1,0,1,131177.22,0,0.0848169244712834,Low
7935,15803886,Barber,629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0,0.048945359701888444,Low
7936,15587311,Dobbs,582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,0.011999114335744965,Low
7937,15617401,Thomson,468,France,Male,22,2,0.0,2,1,0,28123.99,0,0.01567399503171974,Low
7938,15775886,Su,670,France,Male,36,3,0.0,1,1,0,140754.19,1,0.17035576072243014,Low
7939,15807305,Watkins,805,France,Male,39,2,0.0,1,0,0,166650.32,0,0.25657790764714095,Low
7940,15761717,Ch'ien,720,France,Male,26,10,51962.91,2,1,0,45507.24,0,0.01942255099150265,Low
7941,15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,0.12833676153999873,Low
7942,15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,0.10372502669145515,Low
7943,15661409,Shen,542,France,Female,42,1,0.0,1,1,1,178256.58,1,0.4026862312973383,Low
7944,15774250,Gallo,532,France,Male,42,1,159024.71,1,1,0,100982.93,1,0.24863652043115597,Low
7945,15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,1,0.2062393173498128,Low
7946,15654870,Longo,759,France,Female,45,8,0.0,2,1,1,99251.24,0,0.07195390605383284,Low
7947,15790448,Calabresi,473,France,Female,35,6,69617.36,1,1,0,143345.69,0,0.23207966509344066,Low
7948,15785326,Randall,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,0.08271743862513797,Low
7949,15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,0,0.057606359787006074,Low
7950,15617486,Sullivan,530,France,Male,52,1,106723.28,1,0,0,109960.4,1,0.6759082481423877,Medium
7951,15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,0.18117862711368263,Low
7952,15644699,Crawford,850,France,Female,40,0,0.0,2,1,0,1099.95,0,0.0599571233819998,Low
7953,15622305,Martin,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0.08102815605937595,Low
7954,15608209,Currey,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,0.06778114953643673,Low
7955,15626898,Teng,743,France,Male,30,7,77599.23,1,0,0,144407.1,0,0.1041140510865964,Low
7956,15644297,Austin,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,0.04623562658905598,Low
7957,15731569,Hudson,850,France,Male,81,5,0.0,2,1,1,44827.47,0,0.004830991312877859,Low
7958,15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,0.058080629058702295,Low
7959,15802483,Hancock,686,France,Male,34,6,146178.13,2,1,1,88837.11,0,0.0282295454108567,Low
7960,15686999,Nicholas,556,France,Female,40,8,0.0,2,1,0,62112.7,0,0.05292426238729277,Low
7961,15772479,Napolitano,673,France,Male,37,4,0.0,2,0,0,163563.07,0,0.02731565163948487,Low
7962,15778884,Jamieson,809,France,Female,38,2,154763.21,2,1,1,174800.31,0,0.0671737733815493,Low
7963,15623630,Foster,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,0.5775296145980792,Medium
7964,15774316,Moretti,630,France,Male,37,6,0.0,2,1,1,82647.65,0,0.015762842009663602,Low
7965,15695097,Chiedozie,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0,0.10368865711174717,Low
7966,15645404,Okwukwe,625,France,Female,51,4,124620.01,2,1,0,92243.94,1,0.5424071748041944,Medium
7967,15750574,Lumholtz,677,Spain,Female,34,4,0.0,2,1,1,6175.53,0,0.01964324634870144,Low
7968,15636812,Rose,583,France,Male,40,9,112701.04,1,0,0,29213.63,0,0.1710705083335697,Low
7969,15712068,Wan,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,0.21135934516198931,Low
7970,15652030,De Bernales,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,0.8100058952722577,High
7971,15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23,0,0.05656155128641363,Low
7972,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0,0.2421209757363514,Low
7973,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,0.07395802578905228,Low
7974,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,0.21433541899481817,Low
7975,15722632,Dickson,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,0.604942415655241,Medium
7976,15794356,Toscani,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0,0.1443734464761843,Low
7977,15659656,Pan,849,France,Male,35,4,110837.73,1,0,0,126419.8,0,0.08938506552237603,Low
7978,15588341,Chigozie,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,0.19969637514906752,Low
7979,15709142,Sagese,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,0.08922568346595966,Low
7980,15627042,Reilly,555,France,Female,26,7,0.0,2,1,0,93122.41,0,0.027076521142348344,Low
7981,15627517,Taylor,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0,0.07962786767176605,Low
7982,15803032,Yen,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,0.27407766516059623,Low
7983,15665129,Kapustin,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0,0.05866936176162579,Low
7984,15628272,Singh,774,France,Female,36,9,114997.42,1,1,0,75304.09,0,0.1572354464534807,Low
7985,15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,0,0.42642819658919007,Low
7986,15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,0.06693480342685251,Low
7987,15678067,Boyle,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0,0.10360438834069464,Low
7988,15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,0,0.041096346160436906,Low
7989,15699532,Okagbue,516,France,Male,51,8,120124.35,2,0,1,168773.54,0,0.2178903863190661,Low
7990,15605827,Khan,645,France,Male,39,8,0.0,2,0,0,96864.36,0,0.027891746528755333,Low
7991,15643635,Robertson,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0,0.08405455275472723,Low
7992,15787710,Tikhonov,427,Spain,Female,39,9,0.0,2,1,0,28368.37,0,0.039991379393096056,Low
7993,15614137,MacDonald,685,France,Female,40,7,0.0,2,1,0,103898.59,0,0.05788460271984734,Low
7994,15754494,Ah Mouy,585,France,Female,33,4,152805.05,1,1,0,63239.65,0,0.12031757486900788,Low
7995,15713440,Barese,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1,0.8388667166442845,High
7996,15803479,Winter-Irving,708,France,Female,67,1,0.0,2,0,1,3837.08,0,0.029775088280909953,Low
7997,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,0,0.06049376963847254,Low
7998,15601719,Fiorentino,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0,0.17002978489973325,Low
7999,15772482,Iloerika,829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1,0.8270857566470875,High
8000,15591489,Davison,826,France,Male,26,5,142662.68,1,0,0,60285.3,0,0.09827975660990057,Low
8001,15629002,Hamilton,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,0,0.06162902606214352,Low
8002,15798053,Nnachetam,707,Spain,Male,32,9,0.0,2,1,0,126475.79,0,0.01746853471596365,Low
8003,15753895,Blue,590,Spain,Male,37,1,0.0,2,0,0,133535.99,0,0.02813167201127564,Low
8004,15595426,Madukwe,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1,0.11401946090542617,Low
8005,15645815,Mills,615,France,Male,45,5,0.0,2,1,1,164886.64,0,0.05975361845107364,Low
8006,15632848,Ferrari,634,France,Female,36,1,69518.95,1,1,0,116238.39,0,0.19564703270329523,Low
8007,15703068,Nixon,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0,0.10481323178370623,Low
8008,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1,0.11296535785240251,Low
8009,15587210,McCartney,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0,0.6935350310120902,Medium
8010,15793803,Robinson,574,France,Male,34,1,112572.39,1,0,0,165626.6,0,0.08721034082190503,Low
8011,15787756,Nkemdirim,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1,0.5944953678173234,Medium
8012,15723437,Sal,701,France,Female,35,2,0.0,2,1,1,65765.22,0,0.020410801270741002,Low
8013,15702715,Kao,747,France,Female,34,10,0.0,2,1,1,50759.8,0,0.01521246781515781,Low
8014,15809872,Ikechukwu,650,France,Male,32,2,84906.45,1,1,0,163216.48,0,0.09531736640347187,Low
8015,15644295,Hargreaves,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0,0.11786428742719371,Low
8016,15778694,Sievier,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0,0.07589229676378001,Low
8017,15759555,Murphy,569,Spain,Male,41,2,0.0,2,1,0,134272.57,0,0.047063802812157746,Low
8018,15631406,Munro,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0,0.8036119517489908,High
8019,15616676,Donnelly,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1,0.21912302650269533,Low
8020,15771154,North,683,France,Female,73,8,137732.23,2,1,1,133210.44,0,0.034392270113776484,Low
8021,15669491,Cruz,850,France,Female,46,2,157866.77,1,1,1,18986.12,0,0.28390533823846587,Low
8022,15697691,Sinclair,512,France,Female,41,6,0.0,1,1,1,100507.81,0,0.266883413532316,Low
8023,15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4,1,0.14685254148134483,Low
8024,15752588,Vasilyeva,664,France,Male,36,1,0.0,2,1,1,95372.64,0,0.01393271131941101,Low
8025,15743051,Hamilton,694,France,Male,30,10,144684.03,1,1,1,31805.49,0,0.04360686664743314,Low
8026,15571873,Sung,655,France,Male,24,9,107065.31,1,1,1,51959.82,0,0.041031575443070505,Low
8027,15679743,Genovesi,607,France,Female,33,8,91301.72,1,0,1,130824.57,0,0.08466288198832103,Low
8028,15769412,Atkinson,684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1,0.2749692486841102,Low
8029,15775124,Watterston,763,Spain,Male,37,8,0.0,2,1,1,933.38,0,0.012648271066805236,Low
8030,15732113,Butters,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0,0.42588584902328275,Low
8031,15578141,Chien,592,Spain,Male,38,3,0.0,1,1,1,12905.89,1,0.15708371600387314,Low
8032,15595874,Gorbunova,666,Spain,Female,36,6,0.0,2,1,0,176692.87,0,0.04450033858035217,Low
8033,15755642,Bulgakov,667,France,Male,34,5,0.0,2,1,1,102908.63,0,0.01077866074388207,Low
8034,15576526,Steele,850,Spain,Male,36,6,0.0,2,0,1,41291.05,0,0.013082365865441922,Low
8035,15792489,Polyakova,622,Spain,Male,42,9,0.0,2,1,0,119127.06,0,0.051788027671287463,Low
8036,15733705,Bull,577,France,Female,30,8,92472.1,2,0,1,126434.61,0,0.0412731105967416,Low
8037,15807221,Weaver,555,Spain,Male,21,1,0.0,2,0,0,103901.35,0,0.01363326534330334,Low
8038,15573045,Earl,547,France,Male,62,10,127738.75,2,1,1,85153.0,0,0.09778880722400034,Low
8039,15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0,0.63524133576312,Medium
8040,15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,0,0.15295290589425392,Low
8041,15627439,Pickering,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0,0.044917031107215316,Low
8042,15701439,Fanucci,698,Spain,Female,50,1,0.0,4,1,0,88566.9,1,0.9808309573807431,High
8043,15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9,1,0.18801823024897268,Low
8044,15616525,Sopuluchi,720,Spain,Male,31,4,141356.47,1,0,0,137985.69,0,0.092543987188416,Low
8045,15717489,Martin,835,France,Male,23,9,0.0,1,1,0,19793.73,1,0.19762866514367322,Low
8046,15795737,McNaughtan,771,Spain,Female,47,3,72664.0,2,1,1,107874.39,0,0.16532618032474994,Low
8047,15693877,Stewart,811,France,Female,47,3,123365.34,2,0,0,171995.34,0,0.435043693919915,Low
8048,15576111,Reagan,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0,0.26217596503209156,Low
8049,15595713,Heller,548,Spain,Male,33,6,0.0,1,1,1,31728.35,0,0.08875565270288363,Low
8050,15808868,Nwokeocha,652,France,Female,31,3,103696.97,3,0,0,155221.05,1,0.8736224452731849,High
8051,15708193,Liu,707,France,Male,33,2,0.0,2,0,0,130866.95,0,0.017596647346283696,Low
8052,15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1,0.16183567563381163,Low
8053,15770121,Bancroft,623,France,Female,34,9,0.0,1,1,0,24255.21,0,0.2041276807279244,Low
8054,15800524,Nnanna,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0,0.06935349883532756,Low
8055,15686236,Trevisani,525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1,0.8186826139408077,High
8056,15659807,Nwachinemelu,657,Spain,Male,41,8,109402.13,1,1,1,66463.62,0,0.09463954806839822,Low
8057,15736078,Ting,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1,0.36139764097420807,Low
8058,15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,0,0.0964931526722028,Low
8059,15698184,Marshall,484,France,Female,50,2,90408.16,2,0,0,48170.57,0,0.44764832470999166,Low
8060,15717643,Band,728,France,Female,34,6,90425.15,2,1,1,11597.69,0,0.03423313629367111,Low
8061,15776596,Ferri,730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1,0.2289886903636993,Low
8062,15814757,Carter,477,Spain,Male,31,9,0.0,2,0,1,184061.17,0,0.01897602113721784,Low
8063,15812607,Wilson,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1,0.517400908794449,Medium
8064,15663888,Connor,549,Germany,Male,34,6,204017.4,2,1,0,109538.35,0,0.016836238503968343,Low
8065,15748882,Reid,714,Spain,Male,29,9,0.0,2,1,0,129192.55,0,0.017266654807821916,Low
8066,15690829,Sandefur,430,Germany,Male,49,3,137115.16,1,1,0,146516.86,1,0.7625507406753754,High
8067,15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0,0.20186865568960582,Low
8068,15696834,Cone,530,France,Female,29,5,0.0,2,0,0,121451.21,0,0.030138562428173997,Low
8069,15797710,Saunders,619,Germany,Male,29,4,98955.87,1,0,1,131712.51,0,0.14411421394908228,Low
8070,15700654,Liardet,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0,0.1087007533764677,Low
8071,15583764,Wilkes,791,Germany,Male,31,1,130240.33,1,0,0,96546.55,0,0.21853989594017675,Low
8072,15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,1,0.9720281842684589,High
8073,15661473,Boni,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1,0.8299355945558445,High
8074,15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0,0.1888642213357524,Low
8075,15789557,Howell-Price,817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0,0.19482983340992974,Low
8076,15745250,Simpson,850,France,Male,58,8,156652.13,1,0,0,25899.21,1,0.8590114241412472,High
8077,15590349,Rowland,732,France,Female,36,9,0.0,1,0,0,3749.0,1,0.20183350297241107,Low
8078,15741693,Barnard,693,France,Male,40,4,130661.96,1,1,1,101918.96,0,0.10031305817499851,Low
8079,15618446,Nnonso,576,France,Female,50,8,0.0,2,1,1,57802.62,0,0.09780805522800733,Low
8080,15766552,Rossi,643,France,Male,37,6,0.0,2,0,0,142454.77,0,0.023570466381381352,Low
8081,15668775,Pendred,757,France,Male,47,3,130747.1,1,1,0,143829.54,0,0.43766941308438934,Low
8082,15757895,Martin,569,Germany,Male,30,6,106629.49,1,0,1,44114.88,0,0.1410394357957166,Low
8083,15774551,K?,772,Spain,Male,36,3,112029.83,1,1,1,186948.35,0,0.05524806373377573,Low
8084,15684011,Miller,576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0,0.13358439911897482,Low
8085,15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0,0.11396378407259278,Low
8086,15656286,Sims,794,France,Male,33,0,0.0,2,0,0,178122.71,0,0.021385422283894506,Low
8087,15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,0,0.6866771663206641,Medium
8088,15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,1,0,41303.29,0,0.029257371540184773,Low
8089,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1,0.405018441529246,Low
8090,15623357,Onio,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0,0.16357349039406188,Low
8091,15601324,Black,697,France,Female,48,1,0.0,2,1,1,87400.53,0,0.10957870918258773,Low
8092,15715510,Eluemuno,768,France,Male,29,2,95984.69,2,1,1,73686.75,0,0.022262302221507796,Low
8093,15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73,0,0.06661733835461103,Low
8094,15779267,Onyemere,584,France,Male,47,5,0.0,2,1,0,89286.29,0,0.13240189883786582,Low
8095,15597957,Rahman,614,Spain,Male,66,2,0.0,2,0,1,180082.7,0,0.034006426452064066,Low
8096,15584620,Su,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1,0.4248299891794476,Low
8097,15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,0,0.1127743282942041,Low
8098,15706557,Ferguson,626,France,Female,52,0,0.0,2,1,0,32159.46,1,0.3378071405301885,Low
8099,15594391,Samaniego,770,France,Female,68,2,183555.24,1,0,0,159557.28,1,0.8816426787617886,High
8100,15661656,Onwumelu,633,France,Male,38,2,91902.56,2,1,1,107673.35,0,0.04534148365705786,Low
8101,15631217,Young,663,France,Male,40,6,156218.19,1,0,1,33607.72,0,0.11520145393536997,Low
8102,15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1,0.9531248913873965,High
8103,15758252,Toscano,561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0,0.14462960313397338,Low
8104,15740223,Walton,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1,0.9883468477566347,High
8105,15805413,Chiang,769,France,Female,31,6,117852.26,2,1,0,147668.64,0,0.07972237772840211,Low
